"","mod.st.jan","mod.st.feb","mod.st.mar","mod.st.apr","mod.st.may","mod.st.jun","mod.st.jul","mod.st.aug","mod.st.sep","mod.st.oct","mod.st.nov","mod.st.dec","convert.code","Lat","Lon"
"8252",261.258319261375,262.527947381083,271.832776271389,282.603522403426,287.342475796609,291.861514824639,293.630769762032,292.241407448764,288.462573360863,281.49104246579,273.178423479815,263.556212692218,3,45.57523623,-89.63980265
"8267",262.984041763553,264.220594494613,272.471616931424,282.623954063194,287.807685421123,292.370659516282,294.318058397002,293.100886797701,288.778687754873,281.810421938009,273.652835713722,265.458157514526,3,45.57523623,-88.26570577
"8268",263.087869199345,264.284087615556,272.483318538583,282.562752158904,287.800083912095,292.40611742235,294.394024681806,293.175580197498,288.824897775854,281.840232208472,273.719942624799,265.630456727037,3,45.57523623,-88.17409931
"8416",261.15140481969,262.497533602715,272.092452909394,282.801635686065,287.372404056586,291.977318934787,293.75482343734,292.319013785336,288.58526608919,281.373291518799,273.191470589292,263.361317949713,3,45.48362977,-90.1894414
"8437",263.076372955282,264.284174789894,272.61616301616,282.793457539444,287.884356275116,292.450362136079,294.414261600699,293.188295547032,288.844703407329,281.93617463517,273.820866206676,265.603193002618,3,45.48362977,-88.26570577
"8438",263.168732603653,264.350456724699,272.620516175609,282.723647174769,287.880729379745,292.478875146262,294.488592848537,293.256919159243,288.898106806243,281.967734961219,273.881450762125,265.777102339678,3,45.48362977,-88.17409931
"8440",263.379638070576,264.468259834861,272.620230907,282.559363780293,287.810978553021,292.508710327567,294.611928814639,293.38153775235,288.98031929103,282.038609320151,274.018630345213,266.146190443134,3,45.48362977,-87.99088639
"8441",263.500158247324,264.524812802903,272.611396735766,282.449744040108,287.751229319931,292.49124989309,294.659822482123,293.441205284289,289.034711381343,282.083812838475,274.090904949363,266.360741408572,3,45.48362977,-87.89927993
"8583",261.356345147032,262.727708145155,272.441245526912,283.014100102562,287.467113856204,292.138521012213,293.935587737516,292.481086498676,288.692860164303,281.465616987651,273.40534471622,263.518813363083,3,45.39202331,-90.46426078
"8584",261.330613328928,262.718734763178,272.387603211539,283.002314091219,287.448712507627,292.104708307715,293.90459204219,292.446864744465,288.664182754676,281.437470909096,273.361107993796,263.500318145556,3,45.39202331,-90.37265432
"8605",262.978426399,264.2531063146,272.738872091692,283.041047558472,287.914383450567,292.432223268475,294.370396867942,293.122919032687,288.809050679667,281.975824004349,273.87379998959,265.416924333924,3,45.39202331,-88.44891868
"8606",263.06613709863,264.312247545861,272.752077331458,283.005263053565,287.945763406435,292.497046254486,294.454077602211,293.206267408854,288.870782232271,282.015220541105,273.939684315824,265.577318083785,3,45.39202331,-88.35731222
"8607",263.168900409009,264.371429327023,272.769761568065,282.968545908642,287.975961669711,292.560275851123,294.542719703637,293.293667898113,288.93189280541,282.051499450015,273.990078982222,265.737528427792,3,45.39202331,-88.26570577
"8613",263.775249841435,264.69370585747,272.730722130391,282.414885389398,287.724571960544,292.56351773597,294.85750948406,293.637766394007,289.218968345262,282.331572293571,274.434117333771,266.917837246081,3,45.39202331,-87.71606701
"8647",263.200813506581,264.239617485613,272.441134449722,283.221993966574,287.891549788194,292.382031638715,294.275047611366,293.117808964576,289.068417663155,282.768266064173,275.380985300838,268.015905755562,3,45.39202331,-84.60144742
"8750",261.578030367486,263.018541608361,272.745784392674,283.342369934105,287.715019566204,292.436208462796,294.22422071691,292.762727238625,288.867220804454,281.682013791747,273.579791561785,263.689350819861,3,45.30041685,-90.73908015
"8751",261.542766454282,262.997509252162,272.69842379631,283.291074741235,287.655453606979,292.367474418512,294.165585144444,292.697691029081,288.826268081361,281.622820629411,273.551472967743,263.671048538479,3,45.30041685,-90.64747369
"8755",261.411040265005,262.908353299481,272.495162555678,283.188265709722,287.521880054398,292.207095127535,294.039535447692,292.549274320743,288.704333266292,281.467301328173,273.41022246522,263.553593878352,3,45.30041685,-90.28104786
"8760",261.358534168405,262.901840982169,272.335989465366,283.181814003179,287.516574008148,292.17050682703,294.001266482708,292.541730289891,288.641226203569,281.450887468518,273.298923708113,263.553668018546,3,45.30041685,-89.82301556
"8761",261.415602912146,262.959258282674,272.351260330118,283.183098242716,287.522777481979,292.168750659447,293.999769021683,292.546043965338,288.626946342954,281.482351240034,273.32119846525,263.624283617361,3,45.30041685,-89.73140911
"8776",263.171899522796,264.423230417125,272.912030389227,283.182068969522,288.020745471806,292.614987594,294.600023632361,293.328981760664,288.971498051766,282.14479145466,274.12636409938,265.722534205419,3,45.30041685,-88.35731222
"8783",263.799859901845,264.765231208873,272.875921027921,282.646594608457,287.869708006238,292.715050524852,295.005706960544,293.746863869718,289.327007087859,282.490981893815,274.646716309514,267.034464376426,3,45.30041685,-87.71606701
"8921",261.635123964815,263.266412944164,272.893997517525,283.52831839267,287.814131005613,292.478327854324,294.275864053873,292.814720705968,288.915061769282,281.726180272028,273.591165818164,263.832809818162,3,45.20881039,-90.64747369
"8990",263.511094051646,264.423722812611,272.883457519079,283.693224605339,288.257268756493,292.542035830468,294.370408695007,293.161866669227,289.25777592109,282.891228570253,275.536785356822,268.22068500766,3,45.20881039,-84.32662804
"8991",263.635976246359,264.52573237794,272.935145467102,283.587870186219,288.233658749352,292.52847387488,294.390949703924,293.205202214583,289.297848794109,282.930194567423,275.635318806898,268.345810387803,3,45.20881039,-84.23502158
"9162",263.726151444046,264.610697784095,273.080756217794,283.655148199043,288.299940539479,292.517982241606,294.389928812787,293.187334820544,289.328104175139,282.939428086278,275.675226625988,268.344328443944,3,45.11720393,-84.14341512
"9496",262.957125505032,264.020618318898,272.880915576782,284.093110505756,288.493335332477,292.719439209451,294.346990043463,293.03115903385,289.149273526646,282.784052257111,275.217340167023,267.441455380588,3,44.93399102,-84.69305387
"9499",263.226361929965,264.180113453674,273.087665110192,284.116986422562,288.520775286458,292.591648770102,294.293485609326,293.006016695454,289.172764236144,282.784207519392,275.339029249046,267.63972640866,3,44.93399102,-84.4182345
"9500",263.345896182456,264.258324085995,273.156513540697,284.097347020772,288.522285783484,292.559676561954,294.29023459166,293.016014601479,289.193526765269,282.796423880735,275.400455829414,267.723852626468,3,44.93399102,-84.32662804
"9501",263.477839979706,264.363474946063,273.232176420949,284.051073843765,288.511660006238,292.533148351972,294.296776444734,293.042376047866,289.228892113648,282.826641135556,275.481786963215,267.835587936336,3,44.93399102,-84.23502158
"9502",263.611715359255,264.484070434697,273.306177621882,283.984450968688,288.491054696968,292.510547879356,294.315285744836,293.075532214528,289.265092865931,282.86680303375,275.580661910326,267.959854485421,3,44.93399102,-84.14341512
"9503",263.74256128262,264.599668912319,273.372748087954,283.904520432438,288.466032894421,292.485407691275,294.331756780815,293.110256327512,289.305627891734,282.903562261043,275.67404918444,268.081377590581,3,44.93399102,-84.05180866
"9596",262.211154622162,264.452925935681,274.196602991863,284.668444404151,288.78703143,293.16974059322,294.8416080859,293.498193553447,289.46606408585,282.412558848497,273.869289065843,264.698459116303,3,44.84238456,-91.10550599
"9671",263.473265154127,264.337430296363,273.349720888403,284.198925399722,288.596358973507,292.53669083563,294.26695546065,293.012503916729,289.202205449241,282.807034369028,275.46724669959,267.686770141782,3,44.84238456,-84.23502158
"9675",264.004683852891,264.888389127148,273.658508149859,283.860896690756,288.441145247245,292.436551577072,294.33296609131,293.149994356942,289.356901694058,282.982024063333,275.901507988412,268.238407464708,3,44.84238456,-83.86859575
"9677",264.231684195944,265.198141393264,273.749554533657,283.552008728735,288.309226675995,292.383427949368,294.369173690843,293.228191111315,289.427017947007,283.058918352429,276.133810631192,268.543388680759,3,44.84238456,-83.68538283
"9768",262.302732516088,264.550085387296,274.396748158039,284.681785906127,288.803010994838,293.179641298324,294.815249918646,293.476978184331,289.47698684453,282.411107289241,273.890957910479,264.765300247731,3,44.7507781,-90.92229307
"9833",262.937291336229,264.157076941898,272.934400216171,284.217739479552,288.633897274769,292.876529318269,294.436362822854,293.138233724873,289.156455150236,282.819534002228,275.278013966852,267.373819254076,3,44.7507781,-84.96787325
"9845",264.047630174736,264.948382526521,273.813467217104,283.978391071636,288.470425315764,292.456678543398,294.325818671597,293.142246909,289.336609589785,283.006452698994,275.958855115021,268.170754720586,3,44.7507781,-83.86859575
"9846",264.147327819829,265.103947916903,273.864224989296,283.815331886528,288.395545258275,292.425688369875,294.338108734583,293.171836140405,289.356965486701,283.043607457735,276.077998915912,268.318332275347,3,44.7507781,-83.77698929
"9849",264.427869127877,265.603808054204,273.942119578907,283.208393540864,288.123068458808,292.349552875218,294.406155408382,293.304596935185,289.433492683458,283.152027710546,276.453067279708,268.797421190785,3,44.7507781,-83.50216991
"9993",264.897744966294,266.166227424694,273.858534517741,284.222362258827,288.423552925648,293.143331299412,294.920822052424,293.726451380715,289.586491807597,283.53162928387,276.327038437199,268.879580455009,3,44.65917164,-85.88393784
"10002",263.09287015859,264.312892258558,273.033962815898,284.305088366096,288.728720582315,292.926923917377,294.476628087669,293.188619856572,289.176723517551,282.864893688769,275.338982514859,267.438639278218,3,44.65917164,-85.05947971
"10013",263.885240267449,264.729365171491,273.808588996565,284.309137649583,288.641803807812,292.5602948224,294.326580648641,293.10336461485,289.271528565016,282.969315659037,275.806694690637,267.878202921201,3,44.65917164,-84.05180866
"10016",264.215914718831,265.191453708148,274.002957803787,283.864041401991,288.411940564387,292.487619671139,294.380981142458,293.200727041556,289.343972299391,283.091804866167,276.159198615486,268.278824963065,3,44.65917164,-83.77698929
"10017",264.328671482238,265.356268917271,274.038533196174,283.682206558673,288.3253489811,292.468380637368,294.406711170521,293.242382693822,289.372413183986,283.134409926704,276.279895258361,268.426580736884,3,44.65917164,-83.68538283
"10109",262.641692623887,264.815405095738,274.938982057778,284.891899090957,289.036906705093,293.477465144252,295.029613697711,293.671162511421,289.627087128155,282.631530135321,274.143631311535,264.998289055704,3,44.56756518,-90.83068661
"10168",263.733459953794,265.015552744525,273.392087863199,284.453535890802,288.727160762581,293.056031194609,294.642470651532,293.369538051782,289.299333744514,283.081643002127,275.629629219421,267.845276447931,3,44.56756518,-85.42590554
"10171",263.341107912998,264.530522129836,273.194830240831,284.434701745694,288.807874603542,292.96597291234,294.514200203579,293.23674254769,289.205195681683,282.922578040003,275.426316128072,267.558211528338,3,44.56756518,-85.15108617
"10175",263.181500056458,264.277121519037,273.287935842456,284.496599463457,288.841578092338,292.824966557377,294.385041581025,293.121229932155,289.146167517574,282.823976963661,275.391655640118,267.428733613868,3,44.56756518,-84.78466033
"10181",263.745862575308,264.547328348887,273.752165354201,284.538566990309,288.813906272292,292.672692501637,294.353963965005,293.106557010729,289.23055544331,282.951496977389,275.68705015803,267.68492130287,3,44.56756518,-84.23502158
"10183",263.986012612417,264.813246661711,273.931537007935,284.359433566404,288.696825941956,292.6449758615,294.398187271009,293.162686332859,289.284812295671,283.03927211271,275.899520616243,267.89500766147,3,44.56756518,-84.05180866
"10343",263.400293454752,264.461593773294,273.363464000833,284.590670410293,288.934497497674,292.933098145171,294.478992429549,293.219416386174,289.193430223241,282.905637652423,275.470608353241,267.54872618403,3,44.47595872,-84.96787325
"10348",263.508124193287,264.405275430322,273.646299317032,284.663266785463,288.929353144444,292.805539105854,294.404311025896,293.151301556324,289.208091403539,282.938420813096,275.595185414951,267.582045012021,3,44.47595872,-84.50984096
"10350",263.736226885387,264.54171387672,273.805373984988,284.647950386312,288.905995634086,292.780049487852,294.422690306206,293.166353115338,289.242464733521,283.005750001,275.721107290655,267.681602371817,3,44.47595872,-84.32662804
"10351",263.858201229095,264.633030595331,273.895176341681,284.607353454799,288.870624539132,292.772000029725,294.438966956789,293.17778762156,289.26375634475,283.041332151367,275.795609877,267.735898849588,3,44.47595872,-84.23502158
"10352",263.990891360118,264.754805644516,273.989980436255,284.531263062052,288.82424011206,292.766382775343,294.462025408838,293.204384474625,289.28943630488,283.085243897546,275.886592780495,267.806824588097,3,44.47595872,-84.14341512
"10508",264.157885847674,265.263644744187,273.802480386461,284.734211936157,288.881234826331,293.057519231981,294.619286436868,293.36683530688,289.320031092475,283.137857523306,275.743229680014,267.992859550613,3,44.38435226,-85.42590554
"10517",263.548363946896,264.457864767824,273.714162470769,284.76036878091,289.03563588206,292.919697484391,294.497613415664,293.239585271905,289.247026410067,283.005034441775,275.654846097556,267.644209034854,3,44.38435226,-84.60144742
"10519",263.739695261232,264.574590178044,273.882180273498,284.751229623318,289.003439235197,292.904054010759,294.513053752817,293.245689692225,289.276690715303,283.078400411182,275.778588632866,267.716691447282,3,44.38435226,-84.4182345
"10520",263.865034746361,264.659441487384,273.973157482653,284.728025310509,288.976734571678,292.904501573289,294.530708617773,293.262274160072,289.30063492044,283.119438820716,275.85085003084,267.762282628694,3,44.38435226,-84.32662804
"10526",264.769817253377,265.492160149081,274.486165234373,284.172846974907,288.620653328206,292.898112095852,294.676330154532,293.391659467148,289.474506401197,283.435323815614,276.433864383338,268.239242540896,3,44.38435226,-83.77698929
"10527",264.914979497951,265.660477661211,274.552860370944,284.022768627299,288.536666313322,292.885328830384,294.69275076231,293.415282888579,289.506324183583,283.49335597087,276.545471054449,268.354478064873,3,44.38435226,-83.68538283
"10669",266.151931113822,267.119073729685,274.88446970666,284.885002454985,288.869066916632,293.395931156236,295.012011581773,293.833576672241,289.686213716549,283.808822843586,276.901914519787,269.346389149465,3,44.29274581,-86.25036367
"10671",265.690975508933,266.709563974287,274.664179718581,284.926230025648,288.873418613981,293.288309796333,294.860366658081,293.665886534766,289.569908870778,283.61454910266,276.528853652961,268.920782283924,3,44.29274581,-86.06715076
"10672",265.471405904569,266.500344355921,274.552632071838,284.932342368225,288.874541368738,293.237548312507,294.79782788687,293.595177686419,289.516782336225,283.522453782691,276.363449455273,268.731376710229,3,44.29274581,-85.9755443
"10683",263.677361114479,264.642730318947,273.734917992785,284.845937543982,289.12022087919,293.043535160639,294.605579886104,293.340994567461,289.286354582718,283.069576595951,275.671054025887,267.76741094809,3,44.29274581,-84.96787325
"10684",263.621632596838,264.578880686704,273.744176629238,284.855211854383,289.145127289815,293.045197125016,294.606188699278,293.340825150583,289.288719816498,283.073104200691,275.679885685375,267.742125945086,3,44.29274581,-84.87626679
"10686",263.61710833181,264.522719936512,273.808548490667,284.859827503225,289.169078870417,293.04417891091,294.610750034438,293.337650478493,289.302509187523,283.097988178201,275.732428338773,267.737478735227,3,44.29274581,-84.69305387
"10688",263.78039452703,264.60680418965,273.942025980681,284.852340356343,289.137832088831,293.043524442815,294.627793346521,293.347840806505,289.328692018139,283.159874264355,275.838704126238,267.769174856817,3,44.29274581,-84.50984096
"10689",263.906034995713,264.693011318352,274.037930715694,284.83482614196,289.100423504607,293.047968251597,294.643615050475,293.360744460907,289.350737283234,283.199955988019,275.908010142815,267.803123482963,3,44.29274581,-84.4182345
"10696",264.987618317414,265.607900178613,274.685978298021,284.313373548935,288.684225348576,293.03897788809,294.765174555192,293.454119711808,289.533869506609,283.584445516531,276.547686183035,268.246303528479,3,44.29274581,-83.77698929
"10697",265.143523779914,265.777779908641,274.763839475167,284.151870506512,288.601526973958,293.022965558678,294.778636500081,293.465791700521,289.57088017041,283.646531142136,276.652444334257,268.346879098421,3,44.29274581,-83.68538283
"10791",263.426897243607,265.373334792183,275.680547286924,285.248550356806,289.343215540012,294.01898997519,295.539000618146,294.115015237287,289.933651948072,283.09360702754,274.902713690419,265.655388379734,3,44.20113935,-90.64747369
"10796",263.288189789403,265.213131456965,275.321857106803,285.125907568812,289.251396725752,293.955423386303,295.510657942236,294.081814413933,289.799134650752,283.001505352849,274.85846531106,265.819562225257,3,44.20113935,-90.1894414
"10842",265.642348619958,266.597599866734,274.718509348014,285.093339493719,288.944828671007,293.249103251227,294.771011443928,293.576104082273,289.54010471459,283.564458445691,276.435011568655,268.754316703069,3,44.20113935,-85.9755443
"10843",265.434220678532,266.391206176993,274.618785177718,285.092911685077,288.945599778681,293.205429255602,294.732847157796,293.532232895477,289.498463575319,283.489351916889,276.306865253514,268.607516826579,3,44.20113935,-85.88393784
"10853",263.850016697875,264.782619159495,273.972019198903,284.992806414985,289.202162827731,293.115290084313,294.681091127947,293.404529499627,289.340446704375,283.174427501917,275.797241629667,267.888849514926,3,44.20113935,-84.96787325
"10854",263.781306468236,264.700126849352,273.956933697796,284.989904350556,289.24317687,293.126936421755,294.690599259086,293.411956802069,289.346522014653,283.178225267861,275.804312993447,267.866111673333,3,44.20113935,-84.87626679
"10856",263.797871972292,264.690177458155,274.016241123044,284.986894096728,289.278544377743,293.163649805289,294.722822955245,293.432800757734,289.376583451854,283.229738119528,275.873691574488,267.860849141486,3,44.20113935,-84.69305387
"10857",263.850629760229,264.7195663994,274.060936294611,284.980109981219,289.277616560856,293.175671670766,294.737857162315,293.444913945502,289.393218676433,283.257099109207,275.918177833419,267.865293810676,3,44.20113935,-84.60144742
"10862",264.527770122481,265.181491193074,274.472078995312,284.809152709985,289.045978153252,293.211553923993,294.825245526521,293.50845126181,289.503868994713,283.472748974694,276.282206525294,268.008571090558,3,44.20113935,-84.14341512
"11012",265.82559496194,266.703435700734,274.891757703375,285.259047141728,289.011653758229,293.289293791424,294.7917208601,293.61487810963,289.591164192037,283.631792977235,276.542950016699,268.813331992905,3,44.10953289,-85.9755443
"11013",265.609599272616,266.492129172023,274.794757961822,285.265553520046,289.016150027419,293.24621268435,294.747635073532,293.558331433852,289.540544557958,283.550293275315,276.40575375812,268.660985265049,3,44.10953289,-85.88393784
"11014",265.404990642171,266.289641164009,274.706008140319,285.258176847423,289.026428626968,293.218738692889,294.728811783937,293.529786913546,289.505646211072,283.488584785954,276.296843157831,268.53878348612,3,44.10953289,-85.79233138
"11035",265.144598473338,265.722170000706,274.870992653514,284.683094309769,288.943036004595,293.321711474317,294.967400227414,293.62002308313,289.664791319928,283.776429545895,276.693569256215,268.253982607799,3,44.10953289,-83.86859575
"11182",266.000890810965,266.812571621465,275.064855669419,285.432995991173,289.08448945434,293.346273111704,294.827625234308,293.668452658914,289.653525941396,283.69278949671,276.63472730097,268.860792385285,3,44.01792643,-85.9755443
"11183",265.788682873465,266.596717671868,274.973264611183,285.434963196898,289.093380701042,293.315354554488,294.800151428266,293.622874982019,289.607323696729,283.619885116636,276.502435413086,268.711162000579,3,44.01792643,-85.88393784
"11184",265.579347717127,266.393255097245,274.888913417884,285.441963526605,289.110799089826,293.289874887704,294.78086166634,293.591637743713,289.570956505023,283.563435432336,276.404005040572,268.600110033817,3,44.01792643,-85.79233138
"11185",265.371582884836,266.188814411271,274.80682340313,285.442065070957,289.126041823137,293.257962680257,294.760893323708,293.560390456236,289.530626861387,283.506875152972,276.3093670495,268.494332955632,3,44.01792643,-85.70072492
"11191",264.493586216289,265.370863931333,274.532129837616,285.363269607006,289.333921148414,293.285941289111,294.843604610016,293.558087172241,289.486902128889,283.410262066821,276.096681618968,268.18058939931,3,44.01792643,-85.15108617
"11200",264.512955887815,265.328012789799,274.644775688405,285.135132726358,289.423426815671,293.486153362287,295.04959861835,293.698415288928,289.631710779262,283.63349659288,276.365200009396,268.110014575333,3,44.01792643,-84.32662804
"11351",266.428055946345,267.178527024532,275.332010257479,285.543066124722,289.145821385787,293.470655828736,294.95745494112,293.815436762019,289.789986872046,283.843425519614,276.871603674991,269.105310668384,3,43.92631997,-86.06715076
"11352",266.200570532766,266.946192572312,275.241514698042,285.575285091759,289.163590740382,293.434118077933,294.910636051507,293.759854092238,289.736709564562,283.765586644327,276.725551802308,268.918061691949,3,43.92631997,-85.9755443
"11353",265.975226391275,266.720243652262,275.148788905299,285.597583083549,289.174727188634,293.401179099991,294.874317001713,293.710679250836,289.687354860664,283.692864451386,276.594382314674,268.760395259153,3,43.92631997,-85.88393784
"11354",265.764624319238,266.509911906949,275.063939490134,285.608710057685,289.194367936389,293.373937697495,294.85203709815,293.677147045278,289.643957467616,283.628293057793,276.489606716505,268.642243510838,3,43.92631997,-85.79233138
"11370",264.690736352775,265.545404111769,274.851911706826,285.279781626281,289.547351703218,293.604408970532,295.173089673972,293.802781833049,289.731379572743,283.760708511197,276.495558594049,268.213348256546,3,43.92631997,-84.32662804
"11521",266.638767497639,267.346951497775,275.505319214933,285.673958885355,289.220568794144,293.558092632435,295.045648084167,293.912898875431,289.878447135938,283.910825950599,276.946510446025,269.202518557817,3,43.83471351,-86.06715076
"11522",266.402421679759,267.112802007995,275.41910120059,285.714316389645,289.245790222523,293.53115129016,295.006383918148,293.860731635275,289.827711302859,283.833378055346,276.802995605565,269.009679721539,3,43.83471351,-85.9755443
"11523",266.180485877653,266.87830521912,275.32834420365,285.732116693086,289.262014950729,293.504752509275,294.976166013437,293.825472817431,289.778802147741,283.759069206478,276.66983443359,268.831269903104,3,43.83471351,-85.88393784
"11524",265.96282644769,266.662163905155,275.240421160264,285.735143034568,289.282756466493,293.486415382789,294.965050841924,293.79534181728,289.736212408248,283.70141433742,276.562652540924,268.697450347662,3,43.83471351,-85.79233138
"11693",266.374300717563,267.070379023924,275.508746408551,285.814473414583,289.349822506713,293.624987852141,295.11367131013,293.962356464502,289.878421206956,283.823920289531,276.742766956854,268.945851094023,3,43.74310705,-85.88393784
"11694",266.150515571537,266.843169030852,275.419955874137,285.824112143056,289.370632797396,293.615208531403,295.100536678845,293.937313218775,289.834847073343,283.758064690599,276.624186781479,268.772089344549,3,43.74310705,-85.79233138
